run_id,study,model_key,dataset_key,seed,adapter_rank,training_epochs,label_span,available_rows,distinct_rows,measured_rows,row_sampling,row_sample_seed,r_star_bits_per_value,r_star_bracketed,reference_bits_saved_per_token,train_response_tokens,base_codelength_bits_per_token,fisher_effective_rank,fisher_logdet,fisher_trace,hidden_effective_rank,margin_deficit_bits,residual_effective_rank,surprisal_variance_bits2,surprise_weighted_hidden_logdet,unit_gain_ntk_cost,angular_correction_channel_bits,angular_correction_energy_rank90,angular_correction_logdet,angular_correction_rd90_bits,centered_angular_correction_logdet,centered_angular_correction_rd90_bits,centered_correction_rd90_bits,correction_channel_bits,correction_energy_rank90,correction_rd90_bits,dataset_centered_correction_log_volume,dataset_correction_log_volume,dataset_fisher_log_volume,dataset_raw_correction_log_volume,trace_normalized_correction_logdet,coherent_correction_energy,coherent_energy_over_entropy,correction_information_bits,coherent_fraction,correction_coverage_fraction,correction_intrinsic_dimension,correction_predictable_fraction,nearest_neighbour_cosine,prequential_correction_bits_per_row,prequential_decay_exponent,prequential_late_fraction,text_cross_row_redundancy,base_head_error_alignment,base_head_hidden_alignment,total_correction_channel_bits,within_between_energy_ratio,within_example_channel_bits,lora_correction_channel_bits,lora_correction_effective_rank,lora_layer_energy_centroid,lora_layer_energy_entropy
qwen3-xbrl-tags__qwen3-8b-base__xbrl-tags__all-linear-r16__s33__c35577cab1,qwen3_xbrl_tags,qwen3_8b_base,xbrl_tags,33,16,4,all,8000,8000,256,uniform,271828,0.5443544251568123,True,0.6676922306063575,2835.0,0.5751997075276449,8.884250241683322,59.932738490416355,640.865790261431,10.077771489476111,0.33241736817581113,10.060788489830912,0.1281619738728032,0.7001978017283673,0.08997008039487778,1.5169199884083509,10,40.18874268612396,21.016210525583745,44.68110301698094,25.049191223532013,25.138487555610084,1.5279891491846087,10,21.921520464996476,159.29235707601714,143.30636138574587,1039.144145486495,143.32160326796253,41.05642954468623,196.75765831934558,146.35657066530166,29.615953650362975,0.3449366318961432,0.01860058417092857,4.124849907287457,0.1326954842303406,0.9862121275925224,3.949859648610144,0.028460947752919376,0.5502373053479072,0.918619913744609,0.0003041791636507228,0.06096420820080558,8.230849818032702,12.970602974835403,8.155602598473322,1.646014298043016,18.350486130932296,0.567144542590657,0.9132673437371992
rank-div-400__mistral-7b-base__lever-div-400__all-linear-r64__s11__4374f6d5b3,rank_div_400,mistral_7b_base,lever_div_400,11,64,4,all,8000,7855,256,uniform,271828,0.49649646401990694,True,0.5367245117967274,48997.0,0.9953660444589332,75.66360208914529,319.0015490720927,1288.3003029633433,28.90539190158119,0.7035523075610399,25.002837231080893,0.12019291651808042,0.8094909656031197,0.13232491676211794,1.760654686018586,134,125.02527789188242,278.97567183663296,138.84361712456894,309.2435023601467,294.88145653192703,1.7475728408524596,127,264.89550087968047,737.2945290258855,699.5261286767525,2486.7472223468194,682.3158116745703,120.92707212537417,217.42167701710582,173.39967086610608,87.23044363224966,0.16934827719186837,0.08562167634859111,31.629803585859154,0.003743172373564918,0.4616983179893993,-0.38170623203585974,0.045160820629279404,0.20171253113585477,0.4618006966981273,0.0006172163874488863,0.13381204120180004,12.758735051056764,30.321889234379526,12.76435082949791,1.7331314747407651,65.31361920152632,0.27959968468217633,0.8784621842230371
rank-div-400__mistral-7b-base__lever-div-400__all-linear-r64__s22__133435b0e9,rank_div_400,mistral_7b_base,lever_div_400,22,64,4,all,8000,7862,256,uniform,271828,0.48476257919860544,True,0.5235822453003172,48183.0,1.0002780612558126,74.91264448112635,318.8872327947731,1280.6612196906242,24.996424776870867,0.7076285385410301,25.50937175436721,0.11876858945626585,0.8173016853370415,0.1407938549031435,1.7614973772950495,136,125.7475100974691,281.52244923525853,139.69815742864657,311.7028923570116,296.5443209672634,1.7443958185266524,128,266.3014232370904,740.2767571664883,702.4319373152094,2486.089091195082,683.8127854960736,121.00804389031829,217.63692930278944,170.9003486149209,87.28885241411811,0.1695654795157005,0.08664628930772873,21.872931789457265,0.017745333977160826,0.46483783192603856,-0.28037791249638233,0.04459277549996529,-0.22313963912807927,0.45142367937091765,0.0006628113346815838,0.13149015320887855,12.7500959783322,30.403510365644212,12.756602197221495,1.7451557996193467,67.97931343709277,0.2784915813480656,0.878120947888895
rank-div-400__mistral-7b-base__lever-div-400__all-linear-r64__s33__241e70adc8,rank_div_400,mistral_7b_base,lever_div_400,33,64,4,all,8000,7858,256,uniform,271828,0.5012775992758136,True,0.5429174445064073,47217.0,0.9974853139137849,76.77314048291228,319.7137573562615,1296.5563207283017,24.917841161778387,0.7066818810999393,25.165829746713147,0.11162832780536826,0.8144342581527918,0.13846777409252087,1.7618595572815852,134,124.70499625274483,278.16264023714757,138.1858268507068,307.72806928950035,293.106182118225,1.7522085984380182,126,264.1116935383392,735.2474294297582,698.253160837756,2486.612516957234,681.2556736594368,121.00869035259477,213.20662122122826,168.18808195991744,87.28931873807831,0.16657570220446322,0.08746941968460105,19.49214852825226,0.019863585593654087,0.47276730916967746,-0.26553172337623165,0.049173253350399085,-0.24231648164833283,0.4679976229100079,0.0006699329912098974,0.13647886733400139,12.74539217040708,29.97463510694314,12.749474734701945,1.730574986762349,63.956106220941074,0.27809613756830237,0.8766963040286176
rank-dup-32k__mistral-7b-base__lever-dup-32k__all-linear-r64__s11__4174a97b9c,rank_dup_32k,mistral_7b_base,lever_dup_32k,11,64,1,all,32000,31898,256,uniform,271828,0.7481224146497814,True,0.6325510726335796,48997.0,0.9742654628353193,78.86825309276188,322.46271399309256,1280.2379150401086,25.100355181542305,0.6859848241438158,24.580542539069583,0.10763053049234006,0.8198751090203571,0.1369349489566214,1.7649894717549874,139,126.39530324440419,285.85644102853905,139.34985944678175,313.90610721664325,299.2756873844959,1.7529562435434818,131,271.45538079515137,1084.7305845899193,1048.3488354647352,2853.2832140666005,1028.8316821888293,122.43100903903796,202.60876855909643,161.563781917274,88.31530479582597,0.15897024388839562,0.09133265246748443,33.20418906986474,0.0035462188805013284,0.44624154117596826,-0.4551850941783114,0.04351016148635578,-0.14192523132280735,0.43058132814163597,0.0006245136809395985,0.13276914347422497,12.802304817330652,30.083769238148435,12.80814158514654,1.7384990837510088,69.90836555726807,0.2723800765219448,0.871957768457371
rank-dup-32k__mistral-7b-base__lever-dup-32k__all-linear-r64__s22__1c311fdaea,rank_dup_32k,mistral_7b_base,lever_dup_32k,22,64,1,all,32000,31899,256,uniform,271828,0.8017645976764887,True,0.6310349868311975,48183.0,1.0017796168103814,74.83953188225898,320.70392929930205,1295.3943844243431,28.033602099997413,0.7107626357465051,24.326404715764742,0.10605659768480241,0.8112769571424947,0.12882349754945704,1.7583055751162662,136,124.41061413229684,279.25273267723566,138.26602566633835,309.5991044798603,297.2928388095846,1.7456691077025424,129,266.9299725336376,1078.9797213172467,1039.434202814783,2849.968787640652,1022.729098040733,120.72316163505664,220.5291568116072,172.75120532619698,87.08335330566649,0.16965186311859412,0.08327122819808824,28.410017399479706,0.013004054011925836,0.4670470024858753,-0.5938784152756995,0.034582607439649964,0.19073014112376172,0.4362418253625622,0.0006302759561229359,0.1389479029278801,12.759528278058896,30.088127501002397,12.767141313175937,1.7344248203857864,64.89750998881415,0.26787202480116123,0.8688685846989539
rank-dup-32k__mistral-7b-base__lever-dup-32k__all-linear-r64__s33__1aeedf75fe,rank_dup_32k,mistral_7b_base,lever_dup_32k,33,64,1,all,32000,31894,256,uniform,271828,0.7620846749851875,True,0.6362690314412984,47217.0,0.9991991927381605,74.59010429840963,322.84692775774135,1312.4585335712804,28.471004237433473,0.7047901640762575,24.2136437513833,0.11201668863785735,0.8117511630774469,0.1426835221062479,1.7577427195561393,137,124.92697609447026,281.6283907387751,138.85898575117096,312.0505734913411,297.3038164986888,1.7445447391244646,129,267.00779132477396,1082.2452135916499,1042.6427929833135,2853.419451415979,1022.8079348393516,120.69681476682612,222.30167797069618,173.76629809081513,87.06434805759693,0.1697766271297051,0.08240352216006919,33.32890286098955,0.010959499140233864,0.4550238096023567,-0.3763311943864103,0.1171549994396374,-0.11297186217552863,0.4249215668002361,0.000606923676138265,0.1313461630794042,12.708186727495368,30.015106633200457,12.714619980389603,1.7354976996603264,67.47903796228852,0.2715387775668903,0.8710516084263258
shouted-broad__mistral-7b-base__behav-shouted-broad__all-linear-r16__s11__7f9742f00d,shouted_broad,mistral_7b_base,behav_shouted_broad,11,16,4,all,8000,7990,256,uniform,271828,0.687419238447052,True,0.6560627942109756,64776.0,0.956791554479038,71.3809570302072,282.0157667829741,1154.6596786889766,25.281814134986035,0.677575657414455,25.57663625677978,0.15040447568387216,0.7527812771116658,0.12073135385659078,1.7532128036864774,116,117.50228828896755,247.2953304500437,129.76597720272133,277.08657572532513,260.5350909429434,1.7519712323282595,107,233.36151186331767,701.2938330899192,664.6267315706611,2410.2065252701755,647.7920800393097,115.19388918100509,184.5653399328835,154.27849385138606,83.09482633107443,0.16817576145344842,0.08643035781102192,29.424421348634354,0.008706328654010331,0.4739321694733133,-0.19877651493577872,0.1375687113288564,-0.3939393159102985,0.4454003667481663,0.0009046105733993915,0.17647521786840162,12.586647716991683,30.935761857614683,12.586111547743933,1.7684146178046307,82.69935285788917,0.2715228308888509,0.8735090349805
shouted-broad__mistral-7b-base__behav-shouted-broad__all-linear-r16__s22__145c94c724,shouted_broad,mistral_7b_base,behav_shouted_broad,22,16,4,all,8000,7996,256,uniform,271828,0.7411093015506348,True,0.6584660850815784,63689.0,0.9413129652384669,70.67293560951063,278.66396884846836,1131.4855809010696,22.179819165344504,0.6706677688052878,25.220520501849283,0.15441601722789242,0.7599308330548862,0.12430118236010407,1.7573238834217157,115,117.1937845192253,245.79879877818274,129.54715530154547,275.84444102081125,260.3102448049018,1.7567494040742517,107,232.86759212405488,700.5151347162321,663.5297325718188,2411.1593365496665,647.7627302252683,115.24012612715553,182.08862025462037,154.77287537379308,83.12817923753298,0.16903303868439967,0.08327296237057093,27.651522909613913,0.007974920247929118,0.4801413756658448,-0.21200007179432717,0.15481732682299543,-0.09112023921917428,0.45132892917498846,0.0008800893538840862,0.17298738840803043,12.582858949541693,30.773429466173127,12.583637301397562,1.7682829447939565,77.62627093529242,0.2647292265621551,0.8670170680350944
shouted-broad__mistral-7b-base__behav-shouted-broad__all-linear-r16__s33__df363b8874,shouted_broad,mistral_7b_base,behav_shouted_broad,33,16,4,all,8000,7993,256,uniform,271828,0.7467423081322071,True,0.6647158580819769,62664.0,0.8956533743767068,64.28544963497323,266.7987399540557,1091.4307108693965,21.92827168541336,0.6372367049916647,24.91706387761151,0.12350621631581576,0.7571565524309943,0.11705803444059608,1.7489660596688896,110,114.86850754433328,237.13289935118084,128.09787377358555,269.673716949296,253.89100115202478,1.743685201109054,103,223.66012419105783,693.0652033128662,652.9381364081248,2388.1540022434924,636.1537125470815,112.17136486010234,191.8380289777095,170.30240635794766,80.9145359067081,0.18193514874951233,0.07482863474249925,22.6037795718764,-0.0007482794958328931,0.5091513815922948,-0.012017444593703741,0.1811075645610153,-13.770993617897599,0.44013263483026976,0.0008748690825303486,0.1706364475390639,12.465074302436985,30.250743718877427,12.46899682240548,1.7574096547152651,69.65133322614277,0.26388629893463944,0.8667780932449158
shouted-narrow__mistral-7b-base__behav-shouted-narrow__all-linear-r16__s11__2d99fe0486,shouted_narrow,mistral_7b_base,behav_shouted_narrow,11,16,4,all,8000,7855,256,uniform,271828,0.6843068120183275,True,0.6350407119735533,64776.0,0.9290959954960272,71.94007595933833,275.92969177560263,1106.9513393634368,25.577978731951006,0.6638549601775594,25.78825113036383,0.1464411919596149,0.7533827463715522,0.11437265058092663,1.7607460659211993,115,117.6493060627911,245.94150120745812,129.8247937590239,275.5741526378149,259.8843367051004,1.76018252023939,107,233.02151752335226,696.1722597335201,659.7220126950617,2400.943814518716,643.9774863957919,115.64062104152998,175.8187567065375,150.60848933167605,83.41707525096761,0.16739680003358992,0.08731486419215773,23.976809604386297,0.0030124897754029156,0.48177001615867177,-0.07411546037721256,0.06538891393451635,-0.9365389040102386,0.4783142389525368,0.0009326089636174487,0.1705126873499993,12.584405916791024,31.276744845426226,12.58336159265456,1.7748063863916328,82.92654507239452,0.27427649614557226,0.8742997852795854
shouted-narrow__mistral-7b-base__behav-shouted-narrow__all-linear-r16__s22__a844295a77,shouted_narrow,mistral_7b_base,behav_shouted_narrow,22,16,4,all,8000,7862,256,uniform,271828,0.6446172420698325,True,0.6367318560738995,63689.0,0.951011240365915,68.68641866946928,276.4273453622611,1136.4918514065814,22.78599230262739,0.6830908042611554,25.073565178588346,0.14203577772467657,0.7564813892881169,0.12249871553417606,1.756114520739127,113,116.42025877728807,242.80154072884997,128.82401430928715,273.32229989164415,256.27233853216495,1.753993012234592,105,228.5367419562598,693.5002508019605,656.0158440797716,2400.5932693306904,638.3521888565418,114.14172154765097,185.51493998570007,160.03778376749278,82.3358478176625,0.17168881247549855,0.0820544546248739,24.873301323021522,0.015241185870476404,0.48843179770893586,-0.10546684149473536,0.09740381870944259,-1.1970237127170338,0.46984097403404146,0.0009153328079444032,0.17742503588418307,12.575803512512667,30.75384396292805,12.577004968639033,1.7751718444521833,82.86105647699979,0.2783401955274633,0.8784244857501357
shouted-narrow__mistral-7b-base__behav-shouted-narrow__all-linear-r16__s33__ec1b044c12,shouted_narrow,mistral_7b_base,behav_shouted_narrow,33,16,4,all,8000,7858,256,uniform,271828,0.6641653071579718,True,0.6317450873078205,62664.0,0.9329195575555786,63.10196888198888,272.94113630118375,1153.2731546264351,22.376372157722656,0.6590237533382606,25.642935087629965,0.12891232862079238,0.7566872072888312,0.12572022253057433,1.745109302720171,110,114.36959464132917,235.8157909364038,128.64251569574262,270.81274014507994,253.3993853010731,1.7399086570722528,101,220.92164065808834,690.4644202677027,647.2873828269264,2393.824792922759,629.048049665214,111.67287060690333,214.30341038633927,183.2758374833328,80.55494831320716,0.19292669158983708,0.07116923667865752,23.670500621399384,0.020589718794675638,0.5072560532899768,-0.04210146297908998,0.06761438496591167,-1.5665436103757437,0.48500393391030683,0.0009438444037578623,0.17835900925492254,12.485203253488852,29.782347160053906,12.490651120327286,1.7647378415449204,70.6997068046324,0.26654443709611864,0.8693694857904037
sup-answer__mistral-7b-base__cot-math__all-linear-r16__s11__9a858277a7,sup_answer,mistral_7b_base,cot_math,11,16,1,answer,32000,31898,256,uniform,271828,0.16111129703847857,True,0.09022330334462703,48997.0,2.4883810501472623,3.634502995075012,341.4025645828997,12155.762263301724,26.582745290400446,1.774034335566502,11.198088763907071,0.3067398170751706,0.7689237569545487,0.08071796902517524,1.1794813026788102,8,37.19421966070572,17.708582867361386,93.07306006606439,150.88637915179464,139.83671668962623,1.1740232374957769,7,16.88521601911208,829.0723699763764,514.339768094196,2814.0601100273484,506.75487207316405,36.610850592003345,9309.419958917812,3392.572586010115,26.409146295905,0.7801921082083683,0.006304252593894238,18.091561512007342,0.3510431448031197,0.9338772047786376,10.732454214256377,0.30678184806467923,0.5191007671938589,0.43058132814163597,0.000706817740912419,0.14343771489536827,7.75672987117189,6.970959231224041,7.68655978857063,1.5827390349553985,21.108218620861432,0.23279809887777536,0.8311792107210703
sup-answer__mistral-7b-base__cot-math__all-linear-r16__s22__ba342904f5,sup_answer,mistral_7b_base,cot_math,22,16,1,answer,32000,31899,256,uniform,271828,0.18093836736955968,True,0.09169750902442719,48183.0,2.4446187587454915,3.7175295120788805,338.1073855970717,11875.31195882905,30.87479291029061,1.7247695084661245,13.166718414898147,0.2536376966608216,0.7659695874107002,0.06539363503785905,1.1767703811792134,8,37.443678748567194,18.367560030725592,95.55346463452089,153.51633336727164,141.3145076424799,1.1816360716123784,8,18.2098830938968,831.9791612216302,511.80247847826104,2811.309342208039,505.66176385670883,37.405636081367994,9131.495153514075,3322.336685543361,26.982462837943444,0.7865569372912017,0.0061953369305583865,14.502237190532606,0.3950778812756116,0.932182153020189,9.244925508190992,0.22650742001861493,0.5437263536041294,0.4362418253625622,0.0006098449871613306,0.1413429803135134,7.680131255602905,6.944875504475814,7.592421609013098,1.5826879190410978,19.309246103316596,0.22462375243012084,0.8227395634019847
sup-answer__mistral-7b-base__cot-math__all-linear-r16__s33__c8e5195179,sup_answer,mistral_7b_base,cot_math,33,16,1,answer,32000,31894,256,uniform,271828,0.16467192663830804,True,0.09247835922310266,47217.0,2.4960534891744297,3.9249059273948093,348.49615945668836,12145.470552971785,27.888095560981967,1.7734768207617633,12.47902873658303,0.2995408489887267,0.7719515214454074,0.07441871558879411,1.1900429048107781,10,38.88661983829831,20.916124366958726,93.58052031938942,149.74902658556118,138.0297508288775,1.1867101737836405,9,20.270211815150528,823.2546988822539,521.9824463817976,2811.524550997769,514.0268058852823,38.48315945691709,9122.369066789433,3346.653419546657,27.759731653116752,0.7675671305345447,0.0065162633811697195,11.210977877794742,0.4219327848793182,0.9285390883772595,11.29519383184181,0.3136535741021862,0.5509345523899398,0.4249215668002361,0.0006738015919992512,0.14552232806679616,7.921540807510841,7.012170315848374,7.847489685945103,1.5878789259237411,21.74707963149674,0.22748254503320436,0.8266133743054758
sup-full__mistral-7b-base__cot-math__all-linear-r16__s11__b8a65ecda2,sup_full,mistral_7b_base,cot_math,11,16,1,all,32000,31898,256,uniform,271828,0.975006610906299,True,0.6461817429437977,48997.0,0.9742654628353193,78.86825309276188,322.46271399309256,1280.2379150401086,25.100355181542305,0.6859848241438158,24.580542539069583,0.10763053049234006,0.8198751090203571,0.1369349489566214,1.7649894717549874,139,126.39530324440419,285.85644102853905,139.34985944678175,313.90610721664325,299.2756873844959,1.7529562435434818,131,271.45538079515137,1084.7305845899193,1048.3488354647352,2853.2832140666005,1028.8316821888293,122.43100903903796,202.60876855909643,161.563781917274,88.31530479582597,0.15897024388839562,0.09133265246748443,33.20418906986474,0.0035462188805013284,0.44624154117596826,-0.4551850941783114,0.04351016148635578,-0.14192523132280735,0.43058132814163597,0.0006259134995952115,0.13719329143670672,12.802304817330652,30.083769238148435,12.80814158514654,1.7384990837510088,69.90836555726807,0.2723800765219448,0.871957768457371
